"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Acanthoceras zachariasii","Achnanthidium minutissimum","Acutodesmus acuminatus","Acutodesmus obliquus","Anabaena planctonica","Anabaena spiroides","Anathece bachmannii","Anathece clathrata","Anathece minutissima","Anathece smithii","Ankistrodesmus fusiformis","Ankyra judayi","Aphanizomenon flexuosum","Aphanizomenon flosaquae","Aphanizomenon gracile","Aphanizomenon klebahnii","Aphanizomenon skujae","Aphanizomenon yezoense","Aphanocapsa delicatissima","Aphanocapsa elachista","Aphanocapsa holsatica","Aphanocapsa incerta","Aphanocapsa planctonica","Asterionella formosa","Aulacoseira alpigena","Aulacoseira ambigua","Aulacoseira distans","Aulacoseira granulata","Aulacoseira islandica","Aulacoseira italica","Aulacoseira muzzanensis","Aulacoseira subarctica","Aulomonas purdyi","Belonastrum berolinensis","Bicoeca cylindrica","Bicosoeca mitra","Bicosoeca planctonica","Binuclearia lauterbornii","Bitrichia chodatii","Botryococcus braunii","Botryococcus neglectus","Botryococcus terribilis","Centritractus africanus","Centritractus belonophorus","Ceratium furcoides","Ceratium hirundinella","Ceratium rhomvoides","Chimonodinium lomnickii","Chlamydocapsa planctonica","Chlorogonium minimum","Chlorotetraedron incus","Chroococcus aphanocapsoides","Chroococcus dispersus","Chroococcus microscopicus","Chroococcus minutus","Chrysidiastrum catenatum","Chrysochromulina parva","Chrysococcus biporus","Chrysococcus cordiformis","Chrysococcus ornatus","Chrysococcus rufescens","Chrysolykos planctonicus","Chrysosphaerella longispina","Closteriopsis longissima","Closterium acutum","Closterium gracile","Closterium kuetzingii","Closterium pronum","Coelastrum astroideum","Coelastrum cambricum","Coelastrum microporum","Coelastrum sphaericum","Coelomoron pusillum","Coelosphaerium kuetzingianum","Coelosphaerium minutissimum","Coelosphaerium subarcticum","Cosmarium bioculatum","Cosmarium contractum","Cosmarium phaseolus","Cosmarium pygmaeum","Cosmarium regnesii","Crucigenia fenestrata","Crucigenia quadrata","Crucigenia tetrapedia","Cryptomonas curvata","Cryptomonas marssonii","Cuspidothrix issatschenkoi","Cyanodictyon filiforme","Cyanodictyon imperfectum","Cyanodictyon planctonicum","Cyanodictyon reticulatum","Cyanonephron styloides","Cyclostephanos dubius","Cyclotella glomerata","Cyclotella meneghiniana","Cyclotella radiosa","Cyclotella rossii","Cyclotella stelligera","Desmarella moniliformis","Desmodesmus abundans","Desmodesmus aculeolatus","Desmodesmus armatus","Desmodesmus bicellularis","Desmodesmus brasiliensis","Desmodesmus communis","Desmodesmus denticulatus","Desmodesmus granulatus","Desmodesmus intermedius","Desmodesmus maximus","Desmodesmus opoliensis","Desmodesmus serratus","Desmodesmus spinosus","Desmodesmus subspicatus","Diatoma tenuis","Dichotomococcus curvatus","Dictyosphaerium chlorelloides","Dictyosphaerium ehrenbergianum","Dictyosphaerium subsolitarium","Dimorphococcus lunatus","Dinobryon acuminatum","Dinobryon bavaricum","Dinobryon borgei","Dinobryon crenulatum","Dinobryon cylindricum","Dinobryon divergens","Dinobryon sertularia","Dinobryon sociale","Dinobryon suecicum","Dolichospermum crassum","Dolichospermum curvum","Dolichospermum flosaquae","Dolichospermum lemmermannii","Dolichospermum macrosporum","Dolichospermum mendotae","Dolichospermum mucosum","Dolichospermum smithii","Dolichospermum solitarium","Dolichospermum spiroides","Elakatothrix gelatinosa","Elakatothrix genevensis","Entomoneis ornata","Eudorina elegans","Euglena allorgei","Euglena oxyuris","Euglenaformis proxima","Eunotia zasuminensis","Fragilaria capucina","Fragilaria crotonensis","Franceia droescheri","Gloeobotrys limneticus","Gloeotila fennica","Golenkinia radiata","Goniochloris mutica","Goniochloris pulchra","Goniochloris smithii","Gonyostomum latum","Gonyostomum semen","Gymnodinium fuscum","Gymnodinium uberrimum","Gyrodinium helveticum","Gyromitus cordiformis","Hariotina reticulata","Hindakia tetrachotoma","Katablepharis ovalis","Kephyrion boreale","Kephyrion cupuliforme","Kephyrion littorale","Kephyrion ovale","Kephyrion skujae","Kirchneriella lunaris","Kirchneriella obesa","Koliella longiseta","Koliella spiculiformis","Lacunastrum gracillimum","Lagerheimia genevensis","Lanceola spatulifera","Lemmermannia komarekii","Lepocinclis acus","Lepocinclis oxyuris","Lepocinclis spirogyroides","Limnococcus limneticus","Limnothrix planctonica","Limnothrix redekei","Mallomonas akrokomos","Mallomonas allorgei","Mallomonas caudata","Mallomonas crassisquama","Mallomonas punctifera","Mallomonas tonsurata","Melosira varians","Merismopedia minutissima","Merismopedia tenuissima","Merismopedia warmingiana","Micractinium pusillum","Microcystis aeruginosa","Microcystis botrys","Microcystis flos-aquae","Microcystis novacekii","Microcystis viridis","Microcystis wesenbergii","Monochrysis aphanaster","Monochrysis parva","Monomorphina pyrum","Monoraphidium arcuatum","Monoraphidium circinale","Monoraphidium contortum","Monoraphidium convolutum","Monoraphidium dybowskii","Monoraphidium griffithii","Monoraphidium komarkovae","Monoraphidium minutum","Monoraphidium mirabile","Mucidosphaerium pulchellum","Mychonastes elegans","Nephrochlamys rostrata","Nephrochlamys willeana","Nephrocytium agardhianum","Nephrocytium limneticum","Nephroselmis olivacea","Nitzschia acicularis","Nitzschia holsatica","Oocystis borgei","Oocystis lacustris","Oocystis rhomboidea","Ophiocytium capitatum","Oscillatoria tenuis","Pandorina charkowiensis","Pandorina morum","Parapediastrum biradiatum","Parvodinium goslaviense","Parvodinium umbonatum","Paulschulzia pseudovolvox","Pediastrum angulosum","Pediastrum boryanum","Pediastrum duplex","Peridiniopsis penardiforme","Peridinium bipes","Peridinium cinctum","Peridinium willei","Phacus curvicauda","Phacus longicauda","Phacus monilatus","Phacus pleuronectes","Phacus tortus","Plagioselmis nannoplanctica","Planctococcus sphaerocystiformis","Planktolyngbya limnetica","Planktosphaeria gelatinosa","Planktothrix agardhii","Planktothrix mougeotii","Polyedriopsis spinulosa","Pseudanabaena acicularis","Pseudanabaena limnetica","Pseudanabaena mucicola","Pseudogoniochloris tripus","Pseudokephyrion entzii","Pseudokephyrion tatricum","Pseudokirchneriella elongata","Pseudopediastrum boryanum","Pseudopedinella thomsenii","Pseudosphaerocystis lacustris","Pseudostaurastrum enorme","Pseudostaurastrum limneticum","Quadricoccus ellipticus","Quadrigula closterioides","Quadrigula korsikovii","Quadrigula pfitzeri","Radiocystis geminata","Raphidocelis danubiana","Raphidocelis subcapitata","Rhabdoderma lineare","Rhabdogloea smithii","Rhizosolenia longiseta","Rhodomonas lacustris","Rhodomonas lens","Romeria elegans","Salpingoeca frequentissima","Scenedesmus acuminatus","Scenedesmus ellipticus","Scenedesmus obtusus","Scenedesmus quadricauda","Scenedesmus verrucosus","Schroederia setigera","Selenastrum bibraianum","Selenastrum gracile","Siderocelis ornata","Snowella atomus","Snowella fennica","Snowella lacustris","Snowella litoralis","Snowella septentrionalis","Sorastrum spinulosum","Spermatozopsis exsultans","Sphaerocystis schroeteri","Spondylosium planum","Staurastrum anatinum","Staurastrum avicula","Staurastrum chaetoceras","Staurastrum cingulum","Staurastrum longipes","Staurastrum luetkemuelleri","Staurastrum ophiura","Staurastrum paradoxum","Staurastrum pingue","Staurastrum pseudopelagicum","Staurastrum tetracerum","Stauridium privum","Stauridium tetras","Staurodesmus cuspidatus","Staurodesmus dejectus","Staurodesmus extensus","Staurodesmus incus","Staurodesmus leptodermus","Staurodesmus triangularis","Staurosira construens","Stelexomonas dichotoma","Stephanodiscus hantzschii","Stephanodiscus parvus","Stichogloea doederleinii","Stichogloea olivacea","Synedra nana","Synedra ulna","Tabellaria fenestrata","Tabellaria flocculosa","Teilingia granulata","Telonema subtile","Tetrachlorella alternans","Tetraedriella jovetti","Tetraedriella spinigera","Tetraedron caudatum","Tetraedron minimum","Tetraplektron torsum","Tetrastrum staurogeniaeforme","Tetrastrum triangulare","Trachelomonas armata","Trachelomonas crebea","Trachelomonas hispida","Trachelomonas intermedia","Trachelomonas oblonga","Trachelomonas planctonica","Trachelomonas rugulosa","Trachelomonas similis","Trachelomonas volvocina","Trachelomonas volvocinopsis","Trachelomonas volzii","Treubaria setigera","Treubaria triappendiculata","Ulnaria delicatissima","Ulnaria ulna","Urosolenia eriensis","Westella botryoides","Willea apiculata","Willea irregularis","Willea rectangularis","Willea truncata","Willea vilhelmii","Woronichinia elorantae","Woronichinia karelica","Woronichinia naegeliana","Xanthidium antilopaeum"
"phytoplankton_dec_4_SB_SampleID_11",248060.000004758,6664326.00000997,2012,1020.36379432678,5.89999997119109,126,-0.455833333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_12",297307.000005422,6665268.00000748,2009,734.168093681336,5.67499987284343,113,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_13",301390.000009441,6665697.00000274,2009,734.168093681336,5.67499987284343,113,-0.243333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_14",301390.000002277,6665697.00000534,2011,1061.26546287537,6.6499999165535,112,0.293333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_15",323167.000001232,6666426.00000796,2008,980.559370994568,6.98333338151376,89,-0.378333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_16",323167.000001469,6666426.00000616,2016,815.971892356872,5.90833328788479,111,-0.0383333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_17",349035.000002427,6666723.00000438,2013,670.757073402405,6.49999992052714,116,0.21,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_18",295368.000003495,6667503.00000711,2013,719.783973693847,6.0166665414969,120,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_19",286793.000005401,6667959.00000408,2009,736.313876628876,5.5250000357628,115,-0.243333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_20",332910.000002662,6670027.00000801,2010,760.55968284607,4.23333336909612,152,-1.1525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_21",353272.000002442,6670753.00000553,2008,971.542162895202,6.87500002980233,80,-0.378333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_22",353272.000001446,6670753.00000785,2010,749.216222763062,4.37500014901162,150,-1.1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
